time,cell_id,cell_type,substrate,fba_reaction,flux_lb,flux_value,concentration_mM
600,0,zone_1,oxygen,r0855,-19.5401,-3.74346e-12,21.2443
600,8,zone_3,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,8,zone_3,oxygen,r0855,-19.4937,-3.74346e-12,19.2493
600,8,zone_3,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,8,zone_3,oxygen,r0855,-19.4937,-3.74346e-12,19.2493
600,5,zone_2,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,5,zone_2,oxygen,r0855,-19.5312,-3.74346e-12,20.8319
600,5,zone_2,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,5,zone_2,oxygen,r0855,-19.5312,-3.74346e-12,20.8319
600,1,zone_1,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,1,zone_1,oxygen,r0855,-19.5401,-3.74346e-12,21.2443
600,1,zone_1,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,1,zone_1,oxygen,r0855,-19.5401,-3.74346e-12,21.2443
600,2,zone_1,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,2,zone_1,oxygen,r0855,-19.5392,-3.74346e-12,21.2012
600,2,zone_1,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,2,zone_1,oxygen,r0855,-19.5392,-3.74346e-12,21.2012
600,6,zone_3,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,6,zone_3,oxygen,r0855,-19.4988,-3.74346e-12,19.4505
600,6,zone_3,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,6,zone_3,oxygen,r0855,-19.4988,-3.74346e-12,19.4505
600,3,zone_2,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,3,zone_2,oxygen,r0855,-19.5328,-3.74346e-12,20.9041
600,3,zone_2,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,3,zone_2,oxygen,r0855,-19.5328,-3.74346e-12,20.9041
600,7,zone_3,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,7,zone_3,oxygen,r0855,-19.4958,-3.74346e-12,19.3325
600,7,zone_3,glucose,r1032,-9.04009,4.11793e-12,4.70882
600,7,zone_3,oxygen,r0855,-19.4958,-3.74346e-12,19.3325
602,0,zone_1,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,0,zone_1,oxygen,r0855,-19.5393,-3.74346e-12,21.2072
602,0,zone_1,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,0,zone_1,oxygen,r0855,-19.5393,-3.74346e-12,21.2072
602,4,zone_2,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,4,zone_2,oxygen,r0855,-19.5311,-3.74346e-12,20.8269
602,4,zone_2,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,4,zone_2,oxygen,r0855,-19.5311,-3.74346e-12,20.8269
602,8,zone_3,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,8,zone_3,oxygen,r0855,-19.4928,-3.74346e-12,19.2145
602,8,zone_3,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,8,zone_3,oxygen,r0855,-19.4928,-3.74346e-12,19.2145
602,1,zone_1,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,1,zone_1,oxygen,r0855,-19.5393,-3.74346e-12,21.2072
602,1,zone_1,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,1,zone_1,oxygen,r0855,-19.5393,-3.74346e-12,21.2072
602,5,zone_2,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,5,zone_2,oxygen,r0855,-19.5304,-3.74346e-12,20.7949
602,5,zone_2,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,5,zone_2,oxygen,r0855,-19.5304,-3.74346e-12,20.7949
602,2,zone_1,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,2,zone_1,oxygen,r0855,-19.5384,-3.74346e-12,21.1641
602,2,zone_1,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,2,zone_1,oxygen,r0855,-19.5384,-3.74346e-12,21.1641
602,6,zone_3,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,6,zone_3,oxygen,r0855,-19.4979,-3.74346e-12,19.4153
602,6,zone_3,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,6,zone_3,oxygen,r0855,-19.4979,-3.74346e-12,19.4153
602,3,zone_2,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,3,zone_2,oxygen,r0855,-19.532,-3.74346e-12,20.8672
602,3,zone_2,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,3,zone_2,oxygen,r0855,-19.532,-3.74346e-12,20.8672
602,7,zone_3,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,7,zone_3,oxygen,r0855,-19.4949,-3.74346e-12,19.2975
602,7,zone_3,glucose,r1032,-9.03992,4.11793e-12,4.70788
602,7,zone_3,oxygen,r0855,-19.4949,-3.74346e-12,19.2975
604,8,zone_3,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,8,zone_3,oxygen,r0855,-19.4919,-3.74346e-12,19.1798
604,8,zone_3,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,8,zone_3,oxygen,r0855,-19.4919,-3.74346e-12,19.1798
604,0,zone_1,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,0,zone_1,oxygen,r0855,-19.5385,-3.74346e-12,21.1703
604,0,zone_1,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,0,zone_1,oxygen,r0855,-19.5385,-3.74346e-12,21.1703
604,4,zone_2,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,4,zone_2,oxygen,r0855,-19.5303,-3.74346e-12,20.7901
604,4,zone_2,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,4,zone_2,oxygen,r0855,-19.5303,-3.74346e-12,20.7901
604,1,zone_1,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,1,zone_1,oxygen,r0855,-19.5385,-3.74346e-12,21.1703
604,1,zone_1,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,1,zone_1,oxygen,r0855,-19.5385,-3.74346e-12,21.1703
604,5,zone_2,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,5,zone_2,oxygen,r0855,-19.5296,-3.74346e-12,20.7581
604,5,zone_2,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,5,zone_2,oxygen,r0855,-19.5296,-3.74346e-12,20.7581
604,2,zone_1,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,2,zone_1,oxygen,r0855,-19.5376,-3.74346e-12,21.1271
604,2,zone_1,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,2,zone_1,oxygen,r0855,-19.5376,-3.74346e-12,21.1271
604,6,zone_3,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,6,zone_3,oxygen,r0855,-19.497,-3.74346e-12,19.3803
604,6,zone_3,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,6,zone_3,oxygen,r0855,-19.497,-3.74346e-12,19.3803
604,3,zone_2,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,3,zone_2,oxygen,r0855,-19.5312,-3.74346e-12,20.8303
604,3,zone_2,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,3,zone_2,oxygen,r0855,-19.5312,-3.74346e-12,20.8303
604,7,zone_3,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,7,zone_3,oxygen,r0855,-19.494,-3.74346e-12,19.2627
604,7,zone_3,glucose,r1032,-9.03974,4.11793e-12,4.70693
604,7,zone_3,oxygen,r0855,-19.494,-3.74346e-12,19.2627
606,0,zone_1,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,0,zone_1,oxygen,r0855,-19.5378,-3.74346e-12,21.1335
606,0,zone_1,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,0,zone_1,oxygen,r0855,-19.5378,-3.74346e-12,21.1335
606,8,zone_3,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,8,zone_3,oxygen,r0855,-19.491,-3.74346e-12,19.1453
606,8,zone_3,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,8,zone_3,oxygen,r0855,-19.491,-3.74346e-12,19.1453
606,4,zone_2,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,4,zone_2,oxygen,r0855,-19.5295,-3.74346e-12,20.7534
606,4,zone_2,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,4,zone_2,oxygen,r0855,-19.5295,-3.74346e-12,20.7534
606,1,zone_1,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,1,zone_1,oxygen,r0855,-19.5378,-3.74346e-12,21.1335
606,1,zone_1,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,1,zone_1,oxygen,r0855,-19.5378,-3.74346e-12,21.1335
606,5,zone_2,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,5,zone_2,oxygen,r0855,-19.5288,-3.74346e-12,20.7214
606,5,zone_2,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,5,zone_2,oxygen,r0855,-19.5288,-3.74346e-12,20.7214
606,2,zone_1,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,2,zone_1,oxygen,r0855,-19.5368,-3.74346e-12,21.0902
606,2,zone_1,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,2,zone_1,oxygen,r0855,-19.5368,-3.74346e-12,21.0902
606,6,zone_3,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,6,zone_3,oxygen,r0855,-19.4961,-3.74346e-12,19.3454
606,6,zone_3,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,6,zone_3,oxygen,r0855,-19.4961,-3.74346e-12,19.3454
606,3,zone_2,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,3,zone_2,oxygen,r0855,-19.5304,-3.74346e-12,20.7937
606,3,zone_2,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,3,zone_2,oxygen,r0855,-19.5304,-3.74346e-12,20.7937
606,7,zone_3,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,7,zone_3,oxygen,r0855,-19.4931,-3.74346e-12,19.228
606,7,zone_3,glucose,r1032,-9.03957,4.11793e-12,4.70599
606,7,zone_3,oxygen,r0855,-19.4931,-3.74346e-12,19.228
608,0,zone_1,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,0,zone_1,oxygen,r0855,-19.537,-3.74346e-12,21.0968
608,0,zone_1,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,0,zone_1,oxygen,r0855,-19.537,-3.74346e-12,21.0968
608,8,zone_3,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,8,zone_3,oxygen,r0855,-19.4901,-3.74346e-12,19.1109
608,8,zone_3,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,8,zone_3,oxygen,r0855,-19.4901,-3.74346e-12,19.1109
608,4,zone_2,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,4,zone_2,oxygen,r0855,-19.5287,-3.74346e-12,20.7169
608,4,zone_2,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,4,zone_2,oxygen,r0855,-19.5287,-3.74346e-12,20.7169
608,1,zone_1,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,1,zone_1,oxygen,r0855,-19.537,-3.74346e-12,21.0968
608,1,zone_1,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,1,zone_1,oxygen,r0855,-19.537,-3.74346e-12,21.0968
608,5,zone_2,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,5,zone_2,oxygen,r0855,-19.528,-3.74346e-12,20.6849
608,5,zone_2,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,5,zone_2,oxygen,r0855,-19.528,-3.74346e-12,20.6849
608,2,zone_1,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,2,zone_1,oxygen,r0855,-19.536,-3.74346e-12,21.0536
608,2,zone_1,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,2,zone_1,oxygen,r0855,-19.536,-3.74346e-12,21.0536
608,6,zone_3,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,6,zone_3,oxygen,r0855,-19.4952,-3.74346e-12,19.3107
608,6,zone_3,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,6,zone_3,oxygen,r0855,-19.4952,-3.74346e-12,19.3107
608,3,zone_2,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,3,zone_2,oxygen,r0855,-19.5296,-3.74346e-12,20.7572
608,3,zone_2,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,3,zone_2,oxygen,r0855,-19.5296,-3.74346e-12,20.7572
608,7,zone_3,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,7,zone_3,oxygen,r0855,-19.4922,-3.74346e-12,19.1935
608,7,zone_3,glucose,r1032,-9.03939,4.11793e-12,4.70505
608,7,zone_3,oxygen,r0855,-19.4922,-3.74346e-12,19.1935
610,0,zone_1,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,0,zone_1,oxygen,r0855,-19.5362,-3.74346e-12,21.0604
610,0,zone_1,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,0,zone_1,oxygen,r0855,-19.5362,-3.74346e-12,21.0604
610,4,zone_2,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,4,zone_2,oxygen,r0855,-19.5279,-3.74346e-12,20.6806
610,4,zone_2,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,4,zone_2,oxygen,r0855,-19.5279,-3.74346e-12,20.6806
610,8,zone_3,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,8,zone_3,oxygen,r0855,-19.4892,-3.74346e-12,19.0766
610,8,zone_3,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,8,zone_3,oxygen,r0855,-19.4892,-3.74346e-12,19.0766
610,1,zone_1,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,1,zone_1,oxygen,r0855,-19.5362,-3.74346e-12,21.0604
610,1,zone_1,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,1,zone_1,oxygen,r0855,-19.5362,-3.74346e-12,21.0604
610,5,zone_2,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,5,zone_2,oxygen,r0855,-19.5272,-3.74346e-12,20.6485
610,5,zone_2,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,5,zone_2,oxygen,r0855,-19.5272,-3.74346e-12,20.6485
610,2,zone_1,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,2,zone_1,oxygen,r0855,-19.5353,-3.74346e-12,21.0171
610,2,zone_1,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,2,zone_1,oxygen,r0855,-19.5353,-3.74346e-12,21.0171
610,6,zone_3,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,6,zone_3,oxygen,r0855,-19.4943,-3.74346e-12,19.2761
610,6,zone_3,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,6,zone_3,oxygen,r0855,-19.4943,-3.74346e-12,19.2761
610,3,zone_2,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,3,zone_2,oxygen,r0855,-19.5288,-3.74346e-12,20.7208
610,3,zone_2,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,3,zone_2,oxygen,r0855,-19.5288,-3.74346e-12,20.7208
610,7,zone_3,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,7,zone_3,oxygen,r0855,-19.4913,-3.74346e-12,19.1591
610,7,zone_3,glucose,r1032,-9.03922,4.11793e-12,4.70411
610,7,zone_3,oxygen,r0855,-19.4913,-3.74346e-12,19.1591
612,4,zone_2,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,4,zone_2,oxygen,r0855,-19.5271,-3.74346e-12,20.6444
612,4,zone_2,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,4,zone_2,oxygen,r0855,-19.5271,-3.74346e-12,20.6444
612,0,zone_1,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,0,zone_1,oxygen,r0855,-19.5354,-3.74346e-12,21.0241
612,0,zone_1,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,0,zone_1,oxygen,r0855,-19.5354,-3.74346e-12,21.0241
612,8,zone_3,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,8,zone_3,oxygen,r0855,-19.4883,-3.74346e-12,19.0425
612,8,zone_3,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,8,zone_3,oxygen,r0855,-19.4883,-3.74346e-12,19.0425
612,5,zone_2,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,5,zone_2,oxygen,r0855,-19.5263,-3.74346e-12,20.6123
612,5,zone_2,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,5,zone_2,oxygen,r0855,-19.5263,-3.74346e-12,20.6123
612,1,zone_1,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,1,zone_1,oxygen,r0855,-19.5354,-3.74346e-12,21.0241
612,1,zone_1,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,1,zone_1,oxygen,r0855,-19.5354,-3.74346e-12,21.0241
612,6,zone_3,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,6,zone_3,oxygen,r0855,-19.4935,-3.74346e-12,19.2417
612,6,zone_3,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,6,zone_3,oxygen,r0855,-19.4935,-3.74346e-12,19.2417
612,2,zone_1,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,2,zone_1,oxygen,r0855,-19.5345,-3.74346e-12,20.9807
612,2,zone_1,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,2,zone_1,oxygen,r0855,-19.5345,-3.74346e-12,20.9807
612,3,zone_2,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,3,zone_2,oxygen,r0855,-19.528,-3.74346e-12,20.6846
612,3,zone_2,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,3,zone_2,oxygen,r0855,-19.528,-3.74346e-12,20.6846
612,7,zone_3,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,7,zone_3,oxygen,r0855,-19.4904,-3.74346e-12,19.1249
612,7,zone_3,glucose,r1032,-9.03905,4.11793e-12,4.70317
612,7,zone_3,oxygen,r0855,-19.4904,-3.74346e-12,19.1249
614,4,zone_2,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,4,zone_2,oxygen,r0855,-19.5263,-3.74346e-12,20.6083
614,4,zone_2,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,4,zone_2,oxygen,r0855,-19.5263,-3.74346e-12,20.6083
614,8,zone_3,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,8,zone_3,oxygen,r0855,-19.4874,-3.74346e-12,19.0086
614,8,zone_3,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,8,zone_3,oxygen,r0855,-19.4874,-3.74346e-12,19.0086
614,0,zone_1,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,0,zone_1,oxygen,r0855,-19.5346,-3.74346e-12,20.9879
614,0,zone_1,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,0,zone_1,oxygen,r0855,-19.5346,-3.74346e-12,20.9879
614,5,zone_2,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,5,zone_2,oxygen,r0855,-19.5255,-3.74346e-12,20.5763
614,5,zone_2,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,5,zone_2,oxygen,r0855,-19.5255,-3.74346e-12,20.5763
614,1,zone_1,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,1,zone_1,oxygen,r0855,-19.5346,-3.74346e-12,20.9879
614,1,zone_1,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,1,zone_1,oxygen,r0855,-19.5346,-3.74346e-12,20.9879
614,6,zone_3,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,6,zone_3,oxygen,r0855,-19.4926,-3.74346e-12,19.2074
614,6,zone_3,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,6,zone_3,oxygen,r0855,-19.4926,-3.74346e-12,19.2074
614,2,zone_1,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,2,zone_1,oxygen,r0855,-19.5337,-3.74346e-12,20.9445
614,2,zone_1,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,2,zone_1,oxygen,r0855,-19.5337,-3.74346e-12,20.9445
614,7,zone_3,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,7,zone_3,oxygen,r0855,-19.4896,-3.74346e-12,19.0908
614,7,zone_3,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,7,zone_3,oxygen,r0855,-19.4896,-3.74346e-12,19.0908
614,3,zone_2,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,3,zone_2,oxygen,r0855,-19.5272,-3.74346e-12,20.6486
614,3,zone_2,glucose,r1032,-9.03887,4.11793e-12,4.70223
614,3,zone_2,oxygen,r0855,-19.5272,-3.74346e-12,20.6486
616,4,zone_2,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,4,zone_2,oxygen,r0855,-19.5254,-3.74346e-12,20.5724
616,4,zone_2,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,4,zone_2,oxygen,r0855,-19.5254,-3.74346e-12,20.5724
616,0,zone_1,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,0,zone_1,oxygen,r0855,-19.5338,-3.74346e-12,20.9519
616,0,zone_1,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,0,zone_1,oxygen,r0855,-19.5338,-3.74346e-12,20.9519
616,8,zone_3,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,8,zone_3,oxygen,r0855,-19.4865,-3.74346e-12,18.9748
616,8,zone_3,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,8,zone_3,oxygen,r0855,-19.4865,-3.74346e-12,18.9748
616,5,zone_2,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,5,zone_2,oxygen,r0855,-19.5247,-3.74346e-12,20.5404
616,5,zone_2,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,5,zone_2,oxygen,r0855,-19.5247,-3.74346e-12,20.5404
616,1,zone_1,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,1,zone_1,oxygen,r0855,-19.5338,-3.74346e-12,20.9519
616,1,zone_1,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,1,zone_1,oxygen,r0855,-19.5338,-3.74346e-12,20.9519
616,2,zone_1,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,2,zone_1,oxygen,r0855,-19.5329,-3.74346e-12,20.9084
616,2,zone_1,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,2,zone_1,oxygen,r0855,-19.5329,-3.74346e-12,20.9084
616,6,zone_3,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,6,zone_3,oxygen,r0855,-19.4917,-3.74346e-12,19.1733
616,6,zone_3,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,6,zone_3,oxygen,r0855,-19.4917,-3.74346e-12,19.1733
616,3,zone_2,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,3,zone_2,oxygen,r0855,-19.5264,-3.74346e-12,20.6127
616,3,zone_2,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,3,zone_2,oxygen,r0855,-19.5264,-3.74346e-12,20.6127
616,7,zone_3,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,7,zone_3,oxygen,r0855,-19.4887,-3.74346e-12,19.0569
616,7,zone_3,glucose,r1032,-9.0387,4.11793e-12,4.70129
616,7,zone_3,oxygen,r0855,-19.4887,-3.74346e-12,19.0569
618,4,zone_2,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,4,zone_2,oxygen,r0855,-19.5246,-3.74346e-12,20.5367
618,4,zone_2,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,4,zone_2,oxygen,r0855,-19.5246,-3.74346e-12,20.5367
618,0,zone_1,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,0,zone_1,oxygen,r0855,-19.5331,-3.74346e-12,20.9161
618,8,zone_3,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,8,zone_3,oxygen,r0855,-19.4856,-3.74346e-12,18.9411
618,0,zone_1,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,0,zone_1,oxygen,r0855,-19.5331,-3.74346e-12,20.9161
618,8,zone_3,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,8,zone_3,oxygen,r0855,-19.4856,-3.74346e-12,18.9411
618,5,zone_2,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,5,zone_2,oxygen,r0855,-19.5239,-3.74346e-12,20.5047
618,1,zone_1,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,1,zone_1,oxygen,r0855,-19.5331,-3.74346e-12,20.9161
618,5,zone_2,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,5,zone_2,oxygen,r0855,-19.5239,-3.74346e-12,20.5047
618,1,zone_1,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,1,zone_1,oxygen,r0855,-19.5331,-3.74346e-12,20.9161
618,2,zone_1,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,2,zone_1,oxygen,r0855,-19.5321,-3.74346e-12,20.8726
618,2,zone_1,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,2,zone_1,oxygen,r0855,-19.5321,-3.74346e-12,20.8726
618,6,zone_3,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,6,zone_3,oxygen,r0855,-19.4908,-3.74346e-12,19.1393
618,6,zone_3,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,6,zone_3,oxygen,r0855,-19.4908,-3.74346e-12,19.1393
618,3,zone_2,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,3,zone_2,oxygen,r0855,-19.5255,-3.74346e-12,20.5769
618,3,zone_2,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,3,zone_2,oxygen,r0855,-19.5255,-3.74346e-12,20.5769
618,7,zone_3,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,7,zone_3,oxygen,r0855,-19.4878,-3.74346e-12,19.0231
618,7,zone_3,glucose,r1032,-9.03853,4.11793e-12,4.70035
618,7,zone_3,oxygen,r0855,-19.4878,-3.74346e-12,19.0231
620,4,zone_2,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,4,zone_2,oxygen,r0855,-19.5238,-3.74346e-12,20.5011
620,4,zone_2,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,4,zone_2,oxygen,r0855,-19.5238,-3.74346e-12,20.5011
620,8,zone_3,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,8,zone_3,oxygen,r0855,-19.4847,-3.74346e-12,18.9076
620,8,zone_3,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,8,zone_3,oxygen,r0855,-19.4847,-3.74346e-12,18.9076
620,0,zone_1,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,0,zone_1,oxygen,r0855,-19.5323,-3.74346e-12,20.8804
620,0,zone_1,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,0,zone_1,oxygen,r0855,-19.5323,-3.74346e-12,20.8804
620,5,zone_2,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,5,zone_2,oxygen,r0855,-19.5231,-3.74346e-12,20.4691
620,5,zone_2,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,5,zone_2,oxygen,r0855,-19.5231,-3.74346e-12,20.4691
620,1,zone_1,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,1,zone_1,oxygen,r0855,-19.5323,-3.74346e-12,20.8804
620,1,zone_1,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,1,zone_1,oxygen,r0855,-19.5323,-3.74346e-12,20.8804
620,6,zone_3,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,6,zone_3,oxygen,r0855,-19.4899,-3.74346e-12,19.1055
620,6,zone_3,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,6,zone_3,oxygen,r0855,-19.4899,-3.74346e-12,19.1055
